Unnamed: 0,Latitude,Longitude,date_y,time_y
2531,12.93612386,77.62177169,21-01-2024,2:41 PM
2532,12.95110469,77.70480987,22-01-2024,6:45 PM
2533,12.98847328,77.55844809,23-01-2024,2:07 PM
2534,12.95140988,77.70332359,21-01-2024,11:56 PM
2535,12.95899682,77.52476893,20-01-2024,10:48 PM
2536,13.03515323,77.568375,25-01-2024,8:17 PM
2537,12.87465308,77.65415266,19-01-2024,11:07 AM
2538,12.97914378,77.57672118,25-01-2024,3:48 PM
2539,12.93619379,77.62178812,25-01-2024,2:39 PM
2540,13.00668506,77.56392181,25-01-2024,8:43 PM
2541,12.98910577,77.5926248,26-01-2024,11:36 PM
2542,12.98011326,77.57560283,25-01-2024,9:13 PM
2543,12.91140305,77.56699864,25-01-2024,11:11 AM
2544,12.97656811,77.52253063,24-01-2024,12:24 PM
2545,13.01924863,77.6841753,20-01-2024,2:21 PM
2546,13.00437873,77.5394091,22-01-2024,7:29 PM
2547,12.88487469,77.58264095,24-01-2024,5:40 PM
2548,12.894346,77.677617,25-01-2024,12:29 PM
2549,12.9367442,77.6129773,20-01-2024,11:37 AM
2550,13.05721249,77.54666984,26-01-2024,8:02 PM
2551,12.92912736,77.54909456,23-01-2024,10:24 AM
2552,12.762183,77.32906893,19-01-2024,11:02 PM
2553,12.88511165,77.58239686,21-01-2024,9:53 PM
2554,12.88458904,77.60296538,25-01-2024,2:04 PM
2555,12.8764795,77.59634737,22-01-2024,10:32 PM
2556,12.96062,77.73255,25-01-2024,2:39 PM
2557,13.0190154,77.63524778,20-01-2024,4:47 PM
2558,12.92299304,77.59710643,19-01-2024,1:10 PM
2559,12.91682492,77.593119,20-01-2024,10:33 PM
2560,13.0637746,77.59014945,24-01-2024,10:29 AM
2561,12.92304729,77.55300052,26-01-2024,11:18 AM
2562,13.0097688,77.7092453,21-01-2024,6:31 PM
2563,13.06672605,77.50623185,21-01-2024,9:18 PM
2564,13.01899841,77.63671696,20-01-2024,1:54 PM
2566,12.90864354,77.60645393,26-01-2024,11:29 PM
2567,12.90868589,77.6064016,22-01-2024,7:26 PM
2568,13.0274324,77.5763795,21-01-2024,6:05 PM
2569,12.9809824,77.7578181,24-01-2024,6:18 PM
2570,13.08388541,77.48385988,19-01-2024,11:11 AM
2571,12.95425779,77.72097118,25-01-2024,11:11 AM
2572,12.91267854,77.64465462,25-01-2024,12:52 PM
2573,12.97654949,77.57785052,24-01-2024,4:43 PM
2574,12.98945043,77.72808809,22-01-2024,5:48 PM
2575,13.00895596,77.56293488,21-01-2024,9:15 PM
2576,13.02849091,77.57177833,19-01-2024,4:50 PM
2577,12.916686,77.606264,23-01-2024,11:56 PM
2578,12.89408209,77.61095267,19-01-2024,4:37 PM
2579,12.92219242,77.59348612,23-01-2024,11:45 PM
2580,12.90028836,77.46665619,21-01-2024,12:50 PM
2581,13.0438,77.51159,26-01-2024,10:11 PM
2582,12.81460537,77.69185714,20-01-2024,7:18 PM
2583,12.92412698,77.65039355,26-01-2024,11:19 AM
2584,12.84187731,77.64818206,19-01-2024,8:45 PM
2585,13.028233,77.571188,22-01-2024,11:35 PM
2586,12.96034461,77.51253169,26-01-2024,11:20 PM
2587,13.00687191,77.57880036,26-01-2024,1:07 PM
2588,12.85389481,77.58860987,20-01-2024,12:20 PM
2589,12.92595794,77.67789155,21-01-2024,5:57 PM
2590,12.98918516,77.57216491,25-01-2024,1:55 PM
2591,12.90236362,77.58447826,22-01-2024,11:55 AM
2592,13.02698115,77.58615296,23-01-2024,11:27 AM
2593,12.98553004,77.60181941,25-01-2024,10:46 AM
2594,13.0145718,77.7094189,21-01-2024,11:45 PM
2595,12.91649028,77.59316258,22-01-2024,11:58 AM
2596,13.0539379,77.50754915,21-01-2024,5:06 PM
2597,12.9240028,77.56421115,21-01-2024,6:53 PM
2598,12.9011786,77.64087942,19-01-2024,5:52 PM
2599,12.92607035,77.67526064,22-01-2024,6:29 PM
2600,12.90389668,77.51253102,21-01-2024,10:42 AM
2601,12.979438,77.685,19-01-2024,6:27 PM
2602,12.91226449,77.64147788,25-01-2024,1:00 PM
2603,12.92492433,77.52688956,20-01-2024,11:44 AM
2604,12.8413556,77.64494732,26-01-2024,11:59 AM
2605,12.99484479,77.61627886,24-01-2024,8:45 PM
2606,12.97278637,77.607099,21-01-2024,3:54 PM
2607,13.00784769,77.69667137,22-01-2024,2:41 PM
2608,13.028018,77.573377,23-01-2024,11:52 PM
2609,13.1037082,77.57693958,20-01-2024,3:23 PM
2610,13.06434908,77.64880233,21-01-2024,8:09 PM
2611,13.04764205,77.62901366,20-01-2024,5:51 PM
2612,12.96820573,77.53383983,19-01-2024,10:20 PM
2614,13.033792,77.633163,19-01-2024,11:46 AM
2615,12.90246624,77.5205354,21-01-2024,3:30 PM
2616,12.95916117,77.65551522,23-01-2024,6:03 PM
2617,12.97199375,77.60090712,25-01-2024,1:28 PM
2618,12.968931,77.635949,24-01-2024,10:41 PM
2619,12.97184313,77.58092534,26-01-2024,4:17 PM
2620,12.9835329,77.60900706,25-01-2024,5:35 PM
2621,13.03400037,77.56736523,21-01-2024,6:08 PM
2622,12.91794875,77.6126904,21-01-2024,7:50 PM
2623,12.98614881,77.60506589,24-01-2024,11:28 AM
2624,12.9086987,77.6064145,24-01-2024,6:26 PM
2625,13.01703682,77.51932908,22-01-2024,7:23 PM
2626,12.967533,77.636711,22-01-2024,11:09 AM
2627,12.9327814,77.6095264,22-01-2024,4:25 PM
2628,12.91263737,77.54058056,24-01-2024,11:58 AM
2629,12.90870988,77.64757421,25-01-2024,9:35 PM
2630,12.89221005,77.58158516,24-01-2024,12:56 PM
2631,12.9352933,77.6295698,22-01-2024,9:08 PM
2632,12.9270229,77.6380959,21-01-2024,10:54 PM
2633,12.91191841,77.55275846,19-01-2024,9:05 PM
2634,12.915382,77.699063,24-01-2024,10:18 AM
2635,12.9828775,77.7671266,25-01-2024,10:16 PM
2636,12.9200536,77.59297013,25-01-2024,12:51 PM
2637,13.103425,77.576607,23-01-2024,12:41 PM
2638,12.9402065,77.6288829,24-01-2024,4:27 PM
2639,13.01679934,77.65098061,25-01-2024,12:52 PM
2640,12.84997654,77.66387802,20-01-2024,1:54 PM
2641,13.188351,77.633682,24-01-2024,6:27 PM
2642,12.99924984,77.54981842,26-01-2024,10:27 AM
2643,12.93422795,77.61605859,22-01-2024,12:06 PM
2644,12.99584479,77.53962234,21-01-2024,10:24 AM
2645,12.98009333,77.61278596,20-01-2024,11:55 AM
2646,13.0114096,77.5549029,22-01-2024,1:35 PM
2647,12.95624111,77.5835301,20-01-2024,11:15 AM
2648,12.97237177,77.57017169,25-01-2024,10:23 PM
2649,13.072594,77.633479,24-01-2024,12:41 PM
2650,12.90634643,77.59071641,26-01-2024,7:16 PM
2651,12.95117168,77.57744081,19-01-2024,2:55 PM
2652,12.97161998,77.54700311,26-01-2024,4:32 PM
2653,12.91488899,77.51781765,24-01-2024,11:50 AM
2654,12.91183116,77.60264184,19-01-2024,8:22 PM
2655,12.98019526,77.58610938,24-01-2024,4:29 PM
2656,12.96448692,77.71578245,24-01-2024,12:26 PM
2657,12.96882651,77.54430916,19-01-2024,2:24 PM
2658,12.99245472,77.55688939,22-01-2024,6:28 PM
2659,12.92204896,77.61405833,22-01-2024,4:01 PM
2660,12.93659212,77.70328403,19-01-2024,10:29 AM
2661,12.97957484,77.6421649,24-01-2024,7:29 PM
2662,12.99780034,77.58146748,26-01-2024,5:59 PM
2663,12.99475,77.55527,23-01-2024,3:34 PM
2664,12.91156318,77.60008335,23-01-2024,3:10 PM
2665,12.91529977,77.52068762,23-01-2024,6:52 PM
2666,12.97403313,77.61990387,22-01-2024,1:41 PM
2667,12.90490923,77.67565686,24-01-2024,8:11 PM
2668,12.97315423,77.60738995,24-01-2024,7:25 PM
2669,12.96482084,77.75871422,25-01-2024,7:23 PM
2670,12.91064357,77.59119987,19-01-2024,6:56 PM
2671,13.00060296,77.61625405,23-01-2024,2:19 PM
2672,13.00466,77.70999122,21-01-2024,10:07 AM
2673,12.99852362,77.56942503,25-01-2024,10:28 PM
2674,12.91180665,77.68202987,19-01-2024,9:58 PM
2675,13.03419799,77.56920207,19-01-2024,5:21 PM
2676,12.91392495,77.61087321,19-01-2024,3:13 PM
2677,12.970595,77.642095,22-01-2024,6:28 PM
2678,13.01613197,77.65044115,26-01-2024,11:49 PM
2679,13.014544,77.709584,23-01-2024,3:04 PM
2680,13.00011457,77.55567603,26-01-2024,9:52 PM
2681,12.92369857,77.51415208,24-01-2024,8:31 PM
2682,12.91263,77.546363,19-01-2024,2:14 PM
2683,13.02416837,77.59854175,22-01-2024,3:02 PM
2684,12.993149,77.662223,21-01-2024,1:04 PM
2686,12.92678404,77.56474257,19-01-2024,4:17 PM
2687,13.01522744,77.63943538,24-01-2024,9:06 PM
2688,13.02258933,77.50973884,21-01-2024,7:11 PM
2689,12.95688838,77.70240393,25-01-2024,2:14 PM
2690,12.98021487,77.58611642,19-01-2024,6:34 PM
2691,13.02457767,77.59495664,19-01-2024,2:16 PM
2692,12.9236502,77.48625007,21-01-2024,8:44 PM
2693,12.93613955,77.61474799,20-01-2024,1:33 PM
2694,12.99719858,77.61456627,24-01-2024,2:31 PM
2695,12.91702295,77.59691399,19-01-2024,7:37 PM
2696,12.959835,77.730755,22-01-2024,6:32 PM
2697,12.9825221,77.7669476,21-01-2024,9:25 PM
2698,13.004622,77.710036,20-01-2024,9:06 PM
2699,12.90663892,77.56339341,19-01-2024,7:17 PM
2700,13.01933781,77.65607312,20-01-2024,10:48 AM
2701,13.039099,77.564152,25-01-2024,1:35 PM
2702,12.997636,77.570995,22-01-2024,6:03 PM
2703,12.94174648,77.5704664,25-01-2024,5:54 PM
2704,12.95807608,77.51829945,23-01-2024,11:36 PM
2705,12.94847665,77.59815082,24-01-2024,11:03 AM
2706,13.019178,77.647181,20-01-2024,5:15 PM
2707,12.99165138,77.57054687,26-01-2024,12:58 PM
2708,12.9067605,77.5635815,20-01-2024,1:17 PM
2710,13.02814695,77.55866434,19-01-2024,11:52 PM
2712,12.9839024,77.61738963,22-01-2024,4:51 PM
2713,13.01061492,77.75968283,19-01-2024,8:19 PM
2714,12.92405868,77.56411459,21-01-2024,9:43 PM
2715,13.00769284,77.56093282,23-01-2024,6:48 PM
2716,13.04451692,77.62113132,24-01-2024,8:13 PM
2717,12.9139537,77.61021405,23-01-2024,12:12 PM
2718,12.90525523,77.5856648,22-01-2024,4:47 PM
2719,12.91903566,77.59237703,22-01-2024,3:25 PM
2720,12.92967896,77.55232126,25-01-2024,2:20 PM
2721,12.99735637,77.60106772,23-01-2024,12:17 PM
2722,12.91504291,77.58725133,20-01-2024,10:39 PM
2723,12.95583138,77.71787558,19-01-2024,1:32 PM
2724,12.96881801,77.54435174,23-01-2024,8:05 PM
2725,12.93738812,77.54907142,23-01-2024,6:04 PM
2726,12.91909513,77.59178728,20-01-2024,5:12 PM
2727,13.00161731,77.6239131,24-01-2024,11:56 PM
2728,13.06968074,77.55540043,21-01-2024,6:32 PM
2729,13.00104104,77.57233657,23-01-2024,5:01 PM
2730,12.96939501,77.53489394,25-01-2024,5:54 PM
2731,12.93325091,77.69678671,25-01-2024,11:49 PM
2732,13.10620822,77.57447094,26-01-2024,12:12 PM
2733,12.91543376,77.6056077,22-01-2024,4:38 PM
2734,12.98647519,77.7086233,20-01-2024,12:07 PM
2735,13.09918321,77.58960329,21-01-2024,8:03 PM
2736,12.98477176,77.55364828,24-01-2024,8:39 PM
2737,12.966615,77.4918571,19-01-2024,11:19 AM
2738,12.90550556,77.67577596,22-01-2024,4:45 PM
2739,12.93617157,77.61671204,21-01-2024,9:30 PM
2740,12.933811,77.618669,19-01-2024,7:35 PM
2741,12.92474885,77.63663515,26-01-2024,2:45 PM
2742,12.92316,77.61274,23-01-2024,1:16 PM
2743,13.04147734,77.62189943,23-01-2024,11:44 AM
2744,13.0326703,77.56636195,22-01-2024,1:54 PM
2746,13.06101841,77.58735828,21-01-2024,6:45 PM
2747,12.92458088,77.67430075,22-01-2024,11:57 AM
2748,12.958559,77.53371444,25-01-2024,10:11 AM
2749,13.0009398,77.6297027,21-01-2024,8:38 PM
2750,12.90479998,77.58037012,25-01-2024,7:59 PM
2751,12.92335969,77.67132752,20-01-2024,12:53 PM
2752,13.02571637,77.63093211,19-01-2024,1:41 PM
2753,12.87629908,77.61459041,22-01-2024,6:23 PM
2754,13.088037,77.634982,23-01-2024,4:19 PM
2755,13.00626822,77.58230232,22-01-2024,3:44 PM
2756,12.96817796,77.53395617,22-01-2024,8:27 PM
2757,12.96730234,77.54229113,22-01-2024,1:00 PM
2758,13.02930752,77.57866055,19-01-2024,2:30 PM
2759,12.9245652,77.61502795,20-01-2024,5:55 PM
2760,12.912544,77.652334,23-01-2024,4:35 PM
2761,12.97782335,77.50603538,20-01-2024,5:23 PM
2762,13.00147945,77.5948735,22-01-2024,1:19 PM
2763,12.96996187,77.63881914,26-01-2024,9:35 PM
2764,12.94858938,77.60043841,24-01-2024,2:23 PM
2765,12.96893596,77.57526252,23-01-2024,8:09 PM
2766,12.94110015,77.59326249,25-01-2024,11:57 AM
2767,13.02508267,77.57984474,23-01-2024,12:54 PM
2768,12.99783693,77.55483817,21-01-2024,6:33 PM
2769,13.01603626,77.63386074,22-01-2024,6:21 PM
2770,13.030879,77.569885,24-01-2024,6:09 PM
2771,12.91863861,77.58602891,25-01-2024,1:02 PM
2773,12.92654287,77.5506147,20-01-2024,7:56 PM
2774,12.89214305,77.58157175,23-01-2024,5:26 PM
2775,13.01461168,77.63491988,24-01-2024,9:24 PM
2776,12.95986104,77.64473643,22-01-2024,7:13 PM
2777,12.91533735,77.63217263,26-01-2024,11:23 AM
2778,12.95156508,77.69798465,20-01-2024,11:50 PM
2779,12.91397266,77.6061894,21-01-2024,9:19 PM
2780,12.98830046,77.53812265,25-01-2024,1:38 PM
2782,12.89122205,77.56011643,25-01-2024,10:57 PM
2783,12.9166161,77.49984853,25-01-2024,5:16 PM
2784,12.89910889,77.58589715,19-01-2024,10:40 AM
2785,12.93689242,77.57581137,22-01-2024,7:15 PM
2786,12.99796989,77.55551342,24-01-2024,2:43 PM
2787,12.9601355,77.64485847,21-01-2024,1:11 PM
2788,12.91447756,77.63289079,23-01-2024,11:18 AM
2789,13.04124511,77.62192961,26-01-2024,2:41 PM
2790,12.916688,77.606279,19-01-2024,10:03 PM
2791,13.1052823,77.5768108,24-01-2024,11:17 PM
2792,12.92457663,77.67429907,23-01-2024,8:47 PM
2793,12.9990143,77.62438282,19-01-2024,10:13 PM
2794,12.98427811,77.73368418,26-01-2024,3:56 PM
2795,12.85064468,77.65750241,20-01-2024,10:09 AM
2796,12.87618632,77.6146226,24-01-2024,5:46 PM
2797,12.92661117,77.58488595,25-01-2024,2:26 PM
2798,12.88005646,77.5441033,22-01-2024,2:56 PM
2799,12.89244373,77.58177895,20-01-2024,11:42 AM
2800,13.09411181,77.58276735,19-01-2024,5:19 PM
2801,12.93745511,77.54925381,25-01-2024,10:18 AM
2802,12.88796064,77.61055302,19-01-2024,7:25 PM
2803,12.84881153,77.67204836,24-01-2024,11:58 PM
2804,12.8943,77.6592,20-01-2024,9:30 PM
2805,12.96171493,77.51085263,21-01-2024,4:30 PM
2806,13.01923883,77.7084865,24-01-2024,3:36 PM
2807,12.91701217,77.50007048,26-01-2024,6:47 PM
2808,12.95790683,77.56570715,19-01-2024,1:12 PM
2809,12.9193912,77.67096911,26-01-2024,11:28 AM
2810,12.91353606,77.60627758,26-01-2024,8:33 PM
2811,12.98058437,77.51227822,22-01-2024,11:32 PM
2812,13.0215,77.64139,22-01-2024,5:34 PM
2813,12.924237,77.614479,26-01-2024,5:21 PM
2814,12.89378599,77.55433358,19-01-2024,1:14 PM
2815,12.9851442,77.66760997,24-01-2024,12:46 PM
2816,12.92529686,77.51724299,22-01-2024,3:36 PM
2817,12.94149716,77.61625975,26-01-2024,6:59 PM
2818,13.04790824,77.50643872,24-01-2024,2:09 PM
2819,12.86592186,77.57990006,25-01-2024,2:02 PM
2820,12.99227961,77.66405303,20-01-2024,11:02 AM
2821,12.93007403,77.63321131,20-01-2024,8:30 PM
2822,13.12833474,77.57248778,20-01-2024,11:29 PM
2823,13.05463684,77.64530607,26-01-2024,11:18 PM
2824,13.10423851,77.60347769,20-01-2024,7:25 PM
2825,12.96016556,77.5877006,20-01-2024,9:18 PM
2826,12.89551977,77.63442233,19-01-2024,10:32 AM
2827,12.98660391,77.53718656,20-01-2024,1:08 PM
2828,12.92203589,77.58806303,26-01-2024,2:24 PM
2829,12.97095478,77.65044317,21-01-2024,9:24 PM
2830,12.91071089,77.48457335,22-01-2024,11:51 AM
2831,12.92745132,77.66941208,24-01-2024,8:36 PM
2832,13.06943449,77.56298438,25-01-2024,3:18 PM
2833,12.96901438,77.60950159,26-01-2024,3:33 PM
2834,12.881444,77.758625,22-01-2024,11:58 PM
2835,12.96014595,77.64722317,21-01-2024,11:38 AM
2836,12.976934,77.725144,26-01-2024,10:31 AM
2837,12.906022,77.607403,25-01-2024,12:24 PM
2838,13.02655161,77.66073111,22-01-2024,2:43 PM
2839,12.93356624,77.49152798,19-01-2024,4:50 PM
2840,13.03946759,77.62947869,25-01-2024,9:14 PM
2841,13.0487856,77.761025,23-01-2024,5:42 PM
2842,13.02732217,77.58597493,20-01-2024,4:52 PM
2843,12.96678938,77.5436547,23-01-2024,9:49 PM
2844,12.9643314,77.60632552,25-01-2024,11:07 PM
2845,12.971523,77.634606,23-01-2024,9:26 PM
2846,12.9892,77.7279,21-01-2024,7:18 PM
2847,12.91302691,77.6100501,20-01-2024,7:35 PM
2848,12.99547759,77.53906846,19-01-2024,2:46 PM
2849,13.07237575,77.55662285,21-01-2024,3:27 PM
2850,12.88587873,77.54537601,21-01-2024,8:51 PM
2851,12.99683008,77.55131878,24-01-2024,11:17 PM
2852,13.01972723,77.64191279,19-01-2024,9:50 PM
2853,12.98404256,77.60295566,24-01-2024,10:44 AM
2854,12.96735592,77.7539067,19-01-2024,5:17 PM
2855,12.9395464,77.57207371,24-01-2024,10:53 PM
2856,12.90866021,77.64148023,22-01-2024,11:33 AM
2857,12.93302903,77.62322947,21-01-2024,7:43 PM
2858,12.97565821,77.56034508,23-01-2024,4:55 PM
2859,13.01945867,77.53921162,24-01-2024,9:03 PM
2860,13.0742765,77.5574738,22-01-2024,4:12 PM
2861,12.91586447,77.65115798,20-01-2024,9:27 PM
2862,13.00339249,77.62276948,20-01-2024,4:54 PM
2863,12.999358,77.572123,23-01-2024,3:30 PM
2864,13.03105768,77.65342411,24-01-2024,7:19 PM
2865,12.89937459,77.6293895,26-01-2024,3:37 PM
2866,12.98830732,77.72984829,23-01-2024,10:40 AM
2867,13.02879992,77.54041962,25-01-2024,1:17 PM
2868,13.0165479,77.7619719,19-01-2024,6:28 PM
2869,13.07937606,77.49690983,25-01-2024,7:41 PM
2870,12.96721869,77.59556182,22-01-2024,8:27 PM
2871,13.01572037,77.63949975,19-01-2024,2:33 PM
2872,13.06375206,77.50368241,24-01-2024,3:57 PM
2873,12.916721,77.60366678,26-01-2024,5:16 PM
2874,12.9230901,77.6128443,25-01-2024,2:03 PM
2875,12.93294898,77.61039712,23-01-2024,2:11 PM
2876,13.00314323,77.71271333,20-01-2024,3:23 PM
2878,12.967461,77.70392,23-01-2024,6:08 PM
2879,13.02072642,77.68540006,19-01-2024,7:18 PM
2880,13.02348567,77.65817296,26-01-2024,6:06 PM
2881,12.849009,77.654979,20-01-2024,2:45 PM
2882,12.93155366,77.68472817,20-01-2024,11:04 PM
2883,12.90739973,77.60618404,26-01-2024,3:54 PM
2884,12.92049607,77.61059359,19-01-2024,12:37 PM
2885,12.96004989,77.52685033,22-01-2024,11:07 AM
2886,12.94360116,77.62113735,22-01-2024,5:01 PM
2887,12.96447875,77.71567952,19-01-2024,1:52 PM
2888,12.90933636,77.63913363,26-01-2024,7:15 PM
2889,12.828286,77.670723,24-01-2024,8:18 PM
2890,13.05810184,77.64369372,19-01-2024,6:28 PM
2891,12.9090161,77.61400703,26-01-2024,3:41 PM
2892,12.92455507,77.61505812,19-01-2024,2:27 PM
2893,12.974569,77.75526,21-01-2024,2:39 PM
2894,12.832784,77.646847,24-01-2024,4:04 PM
2895,12.9352148,77.6949675,21-01-2024,7:43 PM
2896,12.98195165,77.54752345,24-01-2024,2:54 PM
2897,13.02262331,77.68990081,23-01-2024,7:37 PM
2898,12.883967,77.68233,22-01-2024,11:25 AM
2899,12.94440923,77.61738695,26-01-2024,1:02 PM
2900,13.06297639,77.59238005,25-01-2024,9:36 PM
2901,12.98952675,77.68811035,22-01-2024,12:16 PM
2902,13.02296793,77.63685208,26-01-2024,4:02 PM
2903,12.89812975,77.63838496,21-01-2024,10:58 AM
2904,13.04095931,77.5175273,19-01-2024,1:05 PM
2905,13.04003004,77.6223705,19-01-2024,3:52 PM
2906,12.90358818,77.67622355,23-01-2024,4:02 PM
2907,12.91177887,77.62434963,22-01-2024,1:39 PM
2908,13.0634137,77.53050819,26-01-2024,11:15 PM
2909,12.96883925,77.76706897,22-01-2024,8:29 PM
2910,13.02313615,77.59456303,21-01-2024,3:05 PM
2911,12.85016024,77.65692908,22-01-2024,10:25 AM
2912,12.922315,77.676139,24-01-2024,4:24 PM
2914,12.91718406,77.49981366,21-01-2024,11:59 AM
2915,13.00769023,77.56407402,19-01-2024,6:34 PM
2916,12.929627,77.534911,19-01-2024,10:48 AM
2917,13.00815966,77.57120937,24-01-2024,5:25 PM
2918,13.021438,77.6404288,20-01-2024,12:47 PM
2919,13.00855526,77.54341867,20-01-2024,3:27 PM
2920,12.90557288,77.58548878,22-01-2024,3:51 PM
2921,12.96412131,77.65658174,24-01-2024,8:19 PM
2922,13.01649848,77.71727342,21-01-2024,4:22 PM
2923,13.06978525,77.6520079,20-01-2024,10:49 AM
2924,12.93971402,77.57987894,26-01-2024,11:36 AM
2925,12.85083851,77.65716746,23-01-2024,6:47 PM
2926,12.95820383,77.53503107,24-01-2024,9:36 PM
2927,12.99665138,77.68686321,20-01-2024,3:04 PM
2928,12.96710891,77.71865979,23-01-2024,6:47 PM
2929,12.92292115,77.6141559,25-01-2024,9:15 PM
2930,12.905467,77.60911837,22-01-2024,10:47 PM
2931,12.84771092,77.6725677,23-01-2024,6:36 PM
2932,12.87612258,77.56694902,20-01-2024,9:06 PM
2933,12.9135597,77.6050041,23-01-2024,1:53 PM
2934,13.04253594,77.55496725,22-01-2024,5:08 PM
2935,13.019821,77.647496,24-01-2024,5:41 PM
2936,13.01965858,77.55809538,20-01-2024,6:24 PM
2937,12.9516301,77.7168617,21-01-2024,10:51 AM
2938,12.97433632,77.57046405,20-01-2024,7:41 PM
2939,12.90931349,77.61135031,23-01-2024,3:51 PM
2940,12.96154078,77.52630986,26-01-2024,11:19 AM
2941,12.95898833,77.64552534,21-01-2024,2:34 PM
2942,12.914642,77.616253,23-01-2024,3:30 PM
2943,13.0295672,77.66579144,23-01-2024,10:40 AM
2944,12.99909663,77.57806275,21-01-2024,9:49 PM
2945,13.03523115,77.56446831,23-01-2024,4:36 PM
2946,12.926378,77.633553,26-01-2024,11:16 AM
2947,13.03235999,77.60826509,22-01-2024,3:19 PM
2948,13.05825044,77.5861533,19-01-2024,12:27 PM
2949,12.99686406,77.6911772,26-01-2024,10:57 PM
2950,12.9923566,77.663953,21-01-2024,2:33 PM
2951,12.92300252,77.64984202,20-01-2024,10:17 AM
2952,12.99294476,77.60697126,25-01-2024,11:08 AM
2953,12.969886,77.650715,23-01-2024,11:28 AM
2954,13.10296955,77.57176157,25-01-2024,1:31 PM
2955,12.96512829,77.57527057,23-01-2024,2:02 PM
2956,12.97845259,77.62944851,21-01-2024,11:44 AM
2957,12.9715994,77.65199617,23-01-2024,10:23 AM
2958,13.0211465,77.64198516,23-01-2024,10:40 AM
2959,12.96422717,77.71502607,23-01-2024,4:43 PM
2960,12.86540444,77.59909831,23-01-2024,10:58 PM
2961,12.99627765,77.5711336,22-01-2024,4:08 PM
2962,12.9171708,77.6056189,22-01-2024,4:26 PM
2963,12.93881543,77.56363079,22-01-2024,6:30 PM
2964,13.019849,77.641104,24-01-2024,4:30 PM
2965,12.909182,77.608317,26-01-2024,1:48 PM
2966,12.933168,77.610871,22-01-2024,12:58 PM
2967,12.90665788,77.61125542,25-01-2024,11:00 PM
2968,13.022155,77.706102,24-01-2024,11:11 AM
2969,12.911875,77.606456,26-01-2024,3:12 PM
2970,12.913052,77.679806,26-01-2024,2:01 PM
2971,12.982351,77.639197,20-01-2024,7:50 PM
2972,12.93662578,77.70070139,25-01-2024,1:32 PM
2973,12.862158,77.654519,25-01-2024,2:24 PM
2974,12.95000715,77.70080633,22-01-2024,9:43 PM
2975,12.9403728,77.6182929,23-01-2024,4:00 PM
2976,12.922251,77.610552,26-01-2024,7:49 PM
2977,12.89029191,77.64593337,25-01-2024,11:45 AM
2978,12.916823,77.605161,21-01-2024,11:20 AM
2979,12.94690955,77.71460194,22-01-2024,8:51 PM
2980,12.97520735,77.66633056,26-01-2024,1:52 PM
2981,12.983204,77.706052,19-01-2024,11:17 AM
2982,13.05590736,77.64476191,26-01-2024,12:10 PM
2983,12.84416225,77.66561811,24-01-2024,8:33 PM
2984,12.93472007,77.61680424,21-01-2024,2:41 PM
2985,13.09342505,77.58282635,19-01-2024,10:07 AM
2986,13.036906,77.640812,25-01-2024,9:43 PM
2987,13.03033743,77.60123033,20-01-2024,4:39 PM
2988,12.846472,77.682516,20-01-2024,11:13 AM
2989,13.089144,77.635394,19-01-2024,8:01 PM
2990,13.08966371,77.48613607,19-01-2024,11:59 PM
2991,13.02278827,77.6370519,25-01-2024,9:33 PM
2992,12.99324728,77.59826582,19-01-2024,3:18 PM
2993,13.070988,77.633719,23-01-2024,4:07 PM
2994,12.98873331,77.71848077,23-01-2024,4:47 PM
2995,13.018304,77.653644,21-01-2024,7:25 PM
2996,12.99565237,77.60822285,21-01-2024,10:17 PM
2997,12.91327005,77.67876193,25-01-2024,3:52 PM
2998,12.92601,77.615448,20-01-2024,9:24 PM
2999,12.99078989,77.72157166,21-01-2024,2:17 PM
3000,12.96866151,77.50029378,19-01-2024,2:32 PM
3001,12.96032697,77.63740629,26-01-2024,4:17 PM
3002,12.97843691,77.57952858,22-01-2024,10:48 PM
3003,13.03211828,77.56718472,19-01-2024,5:45 PM
3004,12.89198094,77.60148849,26-01-2024,12:36 PM
3005,12.95919515,77.71632392,22-01-2024,3:24 PM
3006,13.08959,77.635422,26-01-2024,3:21 PM
3007,12.98550946,77.6054528,20-01-2024,4:29 PM
3008,12.93568567,77.69493431,24-01-2024,4:17 PM
3010,12.91417625,77.61314236,21-01-2024,6:24 PM
3011,12.9685367,77.60127693,25-01-2024,6:40 PM
3012,12.9684978,77.6407888,26-01-2024,6:23 PM
3013,12.96812601,77.75599882,23-01-2024,10:48 AM
3014,12.99844456,77.55467255,26-01-2024,5:50 PM
3015,12.9747898,77.67872237,22-01-2024,11:14 AM
3016,12.935462,77.607733,25-01-2024,4:16 PM
3017,12.91299692,77.61482522,25-01-2024,10:35 AM
3018,13.00156961,77.59489026,25-01-2024,10:48 AM
3019,12.920203,77.676913,22-01-2024,10:32 AM
3020,12.95874,77.732049,21-01-2024,8:06 PM
3021,12.91520043,77.71756478,21-01-2024,12:17 PM
3022,12.98946119,77.5758288,20-01-2024,11:33 AM
3023,13.01177916,77.6732292,21-01-2024,8:49 PM
3024,12.97240346,77.60864597,22-01-2024,11:11 AM
3025,12.8987922,77.65834797,26-01-2024,8:01 PM
3026,13.12239474,77.63019685,19-01-2024,5:57 PM
3027,12.95753794,77.71517996,26-01-2024,7:28 PM
3028,13.01476554,77.63408471,23-01-2024,8:45 PM
